material_id,formula,provenance,Number of Atoms_ours,Volume (A3)_ours,Density (g cm-3)_ours,Atomic mass (amu)_ours,K_VRH_pred,G_VRH_pred,K_VRH_spread_log10,G_VRH_spread_log10,Poisson ratio_ours,Gruneisen parameter_ours,Kappa_Slack (W m-1 K-1)_ours,Kappa_cal (W m-1 K-1)_ours,Kappa_cal_p05,Kappa_cal_p50,Kappa_cal_p95,Bulk modulus (GPa),Shear modulus (GPa),Number of Atoms_ref,Volume (A3)_ref,Density (g cm-3)_ref,Atomic mass (amu)_ref,Sound velocity longitudinal (m s-1),Sound velocity transverse (m s-1),Speed of sound (m s-1),Acoustic Debye Temperature (K),Poisson ratio_ref,Gruneisen parameter_ref,Kappa_Slack (W m-1 K-1)_ref,Kappa_cal (W m-1 K-1)_ref
mp-2663,Nb3Pt,test,8,140.18357,11.22483,947.60628,203.8043,65.6616,0.0014,0.1074,0.35453,2.16979,4.94689,4.41628,1.55071,4.45293,11.8338,212.95628,84.00838,8,140.18357150106638,11.224833502561848,947.60628,5380.591107600495,2735.718097975114,3065.8727792764803,175.7107367290701,0.3256791709714627,1.943882382356387,8.99030831750356,7.980200518372892
mp-975657,PrH,unseen,4,80.97645,5.82037,283.83118,52.0707,26.833,0.0564,0.0896,0.28011,1.65579,5.23731,4.41907,1.79585,4.36977,10.60933,45.695908,23.499271,4,80.97644629687447,5.820368575323075,283.83118,3637.892149722746,2009.333175686042,2238.922509102224,154.0740037917653,0.2804996043059213,1.657960671837048,4.280624021133649,3.614003996053558
mp-775802,Zr2N2O,unseen,40,522.89435,5.75332,1811.6864,194.8259,89.2013,0.0097,0.0094,0.30139,1.78135,5.10826,4.43654,4.00167,4.43307,4.87947,175.81721,81.83457,40,522.8943459064773,5.753315313853273,1811.6864,7037.363679502682,3771.458376701185,4211.852414141244,155.64853590849418,0.2985317160255044,1.7636626375245228,4.582690889933403,3.9665940341551424
mp-773517,ScMn2O5,unseen,32,337.7827,4.61768,939.31601,169.1648,78.2702,0.008,0.0088,0.29957,1.77006,5.13149,4.44718,4.06752,4.45348,4.84201,171.1585,75.028496,32,337.78270434041355,4.617675533126325,939.316008,7663.555574811927,4030.894328379212,4507.452799556573,192.6912209186294,0.308764669001155,1.8283841352351171,4.502544086579639,3.941923511318858
mp-775799,Hf2N2O,unseen,40,502.34172,10.60416,3207.9424,222.5814,106.9829,0.024,0.0042,0.29286,1.72934,5.18596,4.45654,4.00629,4.46323,4.94959,198.27432,93.9637,40,502.3417172004536,10.604163468110585,3207.9424,5523.809761857669,2976.7464632512856,3323.017001652131,124.45414292619564,0.2953712672649122,1.74439444893751,4.192551334941718,3.614628070593018
mp-865535,Ac2ZnGa,unseen,4,119.98769,8.15314,589.132,41.997,25.1012,0.0305,0.043,0.2508,1.50386,5.57408,4.46749,2.89535,4.46111,6.73973,49.548412,23.15528,4,119.98769093173414,8.153142169454352,589.132,3140.691279544649,1685.2428876416911,1881.86221075154,113.59314743027066,0.2978299556322963,1.759355721387719,3.565327914099254,3.083356163203148
mp-8018,K2RhF6,unseen,9,129.41325,3.78642,295.09252,32.9478,27.092,0.0464,0.0287,0.17731,1.20292,6.62803,4.49037,3.26647,4.51527,5.96529,45.06955,25.362328,9,129.41325031275434,3.7864179741518456,295.0925192,4564.420565438368,2588.0953783924638,2877.72499624442,169.38160787228995,0.263073674643676,1.5647864303993229,3.4868002315637017,2.859495615783193
mp-186,Na4Si23,unseen,54,1056.60045,2.31943,1475.85115,54.9021,46.7516,0.1452,0.0736,0.16836,1.17234,6.79082,4.49623,1.9747,4.36773,9.28025,43.65515,39.736523,54,1056.600449099852,2.319427843906393,1475.85115424,6454.783542842554,4139.08644310385,4546.462115583413,132.89639183638332,0.1508254299949079,1.1154841336649512,5.88721699608839,3.722803039037965
mp-18809,Li2VGeO5,unseen,18,200.60297,3.60016,434.921,93.238,50.118,0.0255,0.006,0.27207,1.61189,5.40461,4.50182,4.03298,4.50417,5.04464,91.523445,41.2217,18,200.6029699613019,3.600162612413339,434.9210000000001,6378.764711821686,3383.7781668253783,3781.62188088746,192.32785720059243,0.3041985326623791,1.799052675685626,3.2090944083229798,2.796001185205909
mp-561531,Y2Si2O7,unseen,22,296.46013,3.8758,691.957,120.0316,58.0016,0.0264,0.0305,0.29191,1.72365,5.25818,4.51286,3.32716,4.52076,6.08299,113.789276,55.172596,22,296.4601333182819,3.8758048836167713,691.957,6952.629210083313,3772.9474523454114,4209.684466349714,187.96225874697976,0.2912977116949091,1.7200379714300895,4.899542550301483,4.201600856301055
mp-569275,Nd2WC2,unseen,20,351.61633,9.37614,1985.3816,86.2605,57.1623,0.0189,0.0544,0.22861,1.40235,5.90929,4.52364,2.68988,4.51635,7.23848,114.45324,72.89894,20,351.616332929596,9.376139288088805,1985.3816,4751.152643719976,2788.358334523452,3091.060225168412,130.38500971210672,0.2373065734376784,1.4408728162561122,8.045854560032454,6.274859798154705
mp-568703,Pr(NiSb)2,unseen,5,99.85999,8.34451,501.81445,97.572,39.9992,0.0253,0.0384,0.31967,1.90155,5.12398,4.52956,3.02016,4.56513,6.70665,81.36841,34.263504,5,99.85998997222389,8.34450814390608,501.81445,3902.044666959788,2026.35492386934,2267.8530860952933,145.5328233222189,0.315369874781658,1.8721632322965007,4.1958008258141,3.6961460385369422
mp-1995,PrC2,train,3,49.03195,5.58556,164.92905,96.5391,33.1813,0.0153,0.0093,0.34581,2.09722,5.0786,4.53824,4.05576,4.52818,5.07311,89.15929,40.104935,3,49.03195160804442,5.58556455827321,164.92905,5053.307971515507,2679.571616414002,2994.703177548286,243.5962512032224,0.304418842046187,1.8004508976869669,9.260105955886909,8.070050742277536
mp-557134,SiO2,unseen,12,173.91649,2.29472,240.3372,65.9376,34.6981,0.012,0.0189,0.27615,1.63393,5.42252,4.54693,3.77045,4.53383,5.51299,58.921875,51.046024,12,173.91649440072413,2.29471800067043,240.3372,7438.896867809643,4716.461572036863,5187.395690481615,276.6807831404984,0.1638932237409066,1.157472853943847,19.715936041768384,12.903424159603205
mp-1002133,LaGa,unseen,4,111.81058,6.19683,417.25694,53.9499,26.7507,0.0133,0.0761,0.28724,1.69631,5.35055,4.56261,2.15327,4.46102,9.33286,59.801006,27.327084,4,111.8105797674518,6.196832644004442,417.25694,3940.818458862449,2099.963561237242,2346.124109533825,144.98838966692156,0.3017191371315651,1.7834332770930057,4.978708081666995,4.325690461534141
mp-12444,SrCuSF,val,8,134.19406,5.00484,404.45881,59.948,34.4348,0.0269,0.0402,0.25895,1.5439,5.61799,4.57282,3.05745,4.52768,6.6716,67.755684,38.12382,8,134.19405957745002,5.00483890204041,404.4588064,4867.705670491414,2759.9623708832182,3068.8346593598217,178.45919804293032,0.2630990377544609,1.564916196523337,6.363360526081159,5.218775994740991
mp-20674,Ba2YCu3O7,train,13,178.47526,6.19829,666.19365,105.8572,52.8334,0.0173,0.0124,0.28604,1.6894,5.38526,4.58434,4.00726,4.58416,5.22341,99.74779,50.540607,13,178.47526348558395,6.198285194747848,666.19365,5192.76005317585,2855.5150350741305,3182.8746174004923,168.307472138652,0.2832636017623925,1.6735176622581125,5.138357075520619,4.356341209907435
mp-19103,LiCrP2O7,unseen,22,264.63847,2.92253,465.76085,75.2086,46.4874,0.0381,0.0592,0.24374,1.47041,5.81869,4.59855,2.634,4.65175,8.07322,80.02049,37.405315,22,264.6384709852056,2.922530809666546,465.760848,6666.76888359772,3577.5615261221874,3994.937219017723,185.2545326869708,0.297784896832255,1.7590797417487198,2.8946202769783533,2.5031778558893056
mp-975795,PrTm3,unseen,4,126.51935,8.50106,647.71028,39.363,24.8007,0.0145,0.0104,0.23965,1.45153,5.87253,4.60235,4.13391,4.60874,5.14195,44.6764,25.708189,4,126.51935131743969,8.501057064247345,647.71028,3047.547943101318,1738.9987763392548,1932.574332574595,114.61121027753988,0.2585894699082384,1.5420972795170578,5.466461031394313,4.446528737060796
mp-13369,Ba3CaIr2O9,unseen,15,211.8806,7.68422,980.4876,112.121,58.538,0.0144,0.0135,0.27765,1.64214,5.49057,4.61498,3.99766,4.59477,5.27389,116.497375,62.00844,15,211.88059509952072,7.684224058493252,980.4876,5091.171449335095,2840.7000985873306,3162.7533095496988,157.94703141325428,0.273967121377957,1.6220634027489722,6.140929435674394,5.131143317137763
mp-754466,Li2AgF3,unseen,6,63.5593,4.66987,178.74541,76.5805,37.0712,0.028,0.0141,0.29159,1.72176,5.38386,4.61874,3.87246,4.62102,5.51367,68.86843,38.418854,6,63.55929744443923,4.669871253538786,178.74540960000002,5071.161227363562,2868.2681339489864,3189.9131615352844,237.97374296925676,0.2648057012678245,1.5736856900402358,6.846458653013397,5.632062230407853
mp-754848,Na2SnO3,unseen,24,284.20964,4.97064,850.75095,77.4316,53.958,0.0647,0.0133,0.21725,1.35427,6.21028,4.63502,3.53505,4.61752,5.89691,73.04127,54.17517,24,284.2096402162633,4.970644895653513,850.75095424,5406.15898063094,3301.3667728143973,3645.693821797843,165.08608471134738,0.2026598464702065,1.2959506133562877,6.842049296390372,4.935184401095852
mp-1019718,CsBe4(BO3)3,unseen,68,743.92356,3.08376,1381.52712,89.2938,70.0826,0.0659,0.068,0.18895,1.24441,6.75824,4.71449,2.45731,4.75897,8.79881,86.52757,59.4725,68,743.9235645026857,3.083757345960548,1381.5271196,7333.037761052557,4391.551684990016,4859.011731872498,159.65470418046084,0.2203971717829815,1.3673320558254418,4.350593399372836,3.2702827537713968
mp-4652,MnRh2Pb,train,4,65.99813,11.77378,467.94904,123.619,46.4881,0.025,0.0242,0.33291,1.99687,5.31735,4.73754,3.62472,4.73019,6.15755,150.76295,57.99264,4,65.99812775740793,11.773783558565926,467.949045,4401.409272583236,2219.3634083011543,2488.461458069836,183.32861485271957,0.3295275136978042,1.9717785697536545,7.605447892395155,6.765510268502642
mp-38212,Ta2TlO6,unseen,18,303.48038,7.24748,1324.55092,116.9235,61.0601,0.0387,0.0434,0.2776,1.64189,5.65944,4.75657,3.13141,4.86109,7.43416,180.81496,87.004684,18,303.4803787494835,7.247481898161009,1324.55092,6399.615576502407,3464.796631275747,3866.525396519057,171.29862290511977,0.2926648308593084,1.728153055811653,8.654952895938322,7.435655822181254
mp-30506,CeHg2,train,3,75.33983,11.93052,541.296,50.6019,28.3987,0.0139,0.0068,0.26361,1.56755,5.80884,4.76837,4.40435,4.76779,5.15622,57.095474,26.087704,3,75.33983308320705,11.930516953195491,541.296,2775.100232988822,1478.7279970286756,1652.0706810531772,116.45646855750644,0.3017391676943443,1.783558612820617,3.9116355770434175,3.3986559536123364
mp-556961,SiO2,train,24,338.08795,2.36086,480.6744,37.4067,34.9608,0.0682,0.0127,0.1437,1.09346,7.71593,4.78738,3.76362,4.81545,5.95311,19.479378,36.35528,24,338.08794787234274,2.3608609110522343,480.6744,5364.995896755895,3924.1767203221066,4232.296770036246,180.87397936644533,-0.0752817609189712,0.6231688111329644,22.590526050769377,7.983296173922732
mp-774415,Li2Cr3FeO8,unseen,14,147.35954,3.98583,353.7105,122.8169,55.3764,0.027,0.0596,0.30401,1.79788,5.5165,4.8054,2.62196,4.70732,8.40932,128.1444,54.000145,14,147.3595367361021,3.9858302852097034,353.7105,7086.185693585624,3680.764753001823,4119.369686634051,232.1923444415734,0.3152507811747521,1.871359314525088,4.888307318891391,4.3057432027534
mp-16648,LiSn4Rh,train,12,251.34796,7.7255,1169.373,71.714,44.6809,0.0124,0.0392,0.24205,1.46255,6.14507,4.83978,3.39142,4.8771,7.02389,75.32844,37.032192,12,251.3479561222393,7.725503650786905,1169.373,4017.704616849463,2189.4060308085545,2442.080077926368,115.20676762074396,0.2888038417912231,1.7053858661751875,3.3706825618544314,2.8806398098962758
mp-7879,Sr(AgGe)2,train,5,107.48339,6.9311,448.6364,54.5554,31.0518,0.0223,0.0319,0.26079,1.55319,5.99912,4.8996,3.63729,4.95106,6.68093,53.943672,32.497692,5,107.483390999004,6.931101289375247,448.6364,3746.252958804642,2165.335205896177,2403.694979320038,150.51349722006412,0.2491542015844928,1.4959483920302084,6.943558641857117,5.547180264572361
mp-38856,Mn2FeO4,unseen,14,162.57215,4.69277,459.43738,132.472,58.6883,0.0074,0.0086,0.30699,1.8169,5.60766,4.9005,4.50498,4.90488,5.31517,147.45279,51.19156,14,162.5721456915783,4.692770191146989,459.43738,6779.827977467259,3302.817170811096,3710.619096425036,202.41415183943596,0.3444182871037219,2.085996970608687,3.4305451429740965,3.0653060273194
mp-5400,Th(CrSi)2,train,5,84.7983,7.68017,392.20126,140.9677,48.5026,0.0169,0.064,0.34567,2.09605,5.51895,4.93172,2.60219,4.89973,9.44559,130.32791,73.984825,5,84.79829651579844,7.680172148131725,392.20126,5460.192141483698,3103.743681876585,3450.3571829646,233.8181518795286,0.2613231200822455,1.5558692505538003,19.298100849599344,15.77632124228198
mp-754384,ScTlO2,unseen,8,119.70288,7.80554,562.67602,121.3283,52.4286,0.0119,0.0202,0.31114,1.84396,5.62625,4.93724,4.06256,4.96984,6.10008,118.24616,57.41134,8,119.70288049766114,7.805539157554552,562.676024,4995.592695775735,2712.048075743237,3025.888663370781,182.7937268611303,0.291054123592687,1.7185982568990044,7.461860928188881,6.396805811138584
mp-981207,Yb3In3Ge2Au,train,9,198.10181,10.10749,1205.82057,54.7554,39.5204,0.0171,0.0116,0.2091,1.32125,6.79214,4.97457,4.41998,4.97135,5.62389,61.807224,37.89836,9,198.10181132950905,10.107490443897731,1205.820569,3333.821874302315,1936.3708922106475,2148.59725826894,109.73253495163364,0.2454436050585625,1.4783658808991011,5.05484644153417,4.008621401500705
mp-1019558,BaSr2Mg(SiO4)2,unseen,14,190.03747,4.55281,521.0382,102.0191,51.7988,0.0206,0.0223,0.28288,1.67134,5.91449,5.01147,3.98279,5.02164,6.30763,100.3459,56.22952,14,190.0374727096508,4.552808849555986,521.0382,6205.464464096282,3514.329478543953,3908.0075180769695,202.37282092490875,0.2639182504957238,1.5691163512350916,7.626186663114437,6.263613920374716
mp-22041,HoGeRu,unseen,12,220.29171,10.21056,1354.56128,122.2188,60.4976,0.0054,0.0088,0.28756,1.69813,5.91086,5.04265,4.61433,5.04128,5.46378,120.822174,71.31275,12,220.2917051269864,10.210561152948,1354.56128,4598.406949569235,2642.766494805237,2935.1438134420423,144.69045446610662,0.2534019568378335,1.5164638148717928,9.568201501514087,7.707288210579556
mp-763434,Li5MnO3F,unseen,20,213.77497,2.43346,313.2793,67.6586,44.2367,0.0162,0.0115,0.23159,1.41536,6.56301,5.05658,4.48529,5.05193,5.70202,68.81305,36.92209,20,213.77497105213183,2.433458456785888,313.2792964,6964.777122496069,3895.212560266248,4336.003432326148,215.89729888753035,0.2724241658730392,1.6137582367598542,3.8120203423832857,3.1770981039336093
mp-30390,HoSnAu,unseen,3,73.89647,10.79979,480.60689,88.211,35.9097,0.0167,0.0106,0.32078,1.90924,5.72754,5.06728,4.51135,5.06808,5.72272,89.810196,41.248444,3,73.89646865448272,10.799792337954772,480.606889,3661.750557210084,1954.321819059565,2183.168371976858,154.88970275798602,0.3008469862545228,1.7779893427124371,8.174433427030305,7.095057143624398
mp-755416,HoGaO3,unseen,20,225.60804,8.32158,1130.60608,169.147,81.1316,0.0129,0.0222,0.29323,1.73154,5.90576,5.07758,4.07627,5.07865,6.32249,173.55118,86.9225,20,225.6080378581869,8.321581027084683,1130.60608,5897.694025796002,3231.9392045263176,3603.4064740899175,176.22665938698782,0.285403400558786,1.685716294780775,6.924405003902626,5.88909366064974
mp-753747,Ta3O7F,unseen,11,133.09361,8.40712,673.83784,149.7125,65.6504,0.0455,0.0619,0.30871,1.82801,5.82747,5.10158,2.67747,5.12938,9.3544,139.16435,70.82512,11,133.09361427425253,8.407120588405652,673.8378432000001,5271.215509164084,2902.485227960206,3234.901260969265,188.633359697486,0.2824416804242204,1.668868145413894,7.889388495453731,6.680462975541319
mp-989401,CaMoN3,unseen,10,134.27188,4.40359,356.0762,116.0864,50.1924,0.0168,0.0504,0.31105,1.84333,5.8364,5.12119,3.16502,5.13385,8.50333,126.1282,58.14938,10,134.27188237425247,4.403590916857162,356.0762,6800.645524912877,3633.8672645612537,4059.046338838423,235.99648102245573,0.3001895062254815,1.7739025054934427,7.881671528311161,6.835654968092646
mp-13121,CeGe3Rh,train,5,97.46821,7.85293,460.9415,94.2991,41.0713,0.0214,0.0488,0.30984,1.83538,5.86726,5.1422,3.19214,5.20164,8.27728,85.42258,47.885067,5,97.46821144591432,7.8529333603430205,460.9415000000001,4359.827836293468,2469.358207108262,2745.9531973156354,177.64323586323297,0.2638436962522534,1.5687334003719369,10.23302805008709,8.403574162276108
mp-32697,Y10H21,unseen,31,350.34966,4.31416,910.22524,70.2735,57.0599,0.0365,0.0138,0.18049,1.21406,7.53598,5.14684,4.33306,5.15437,6.08917,71.91674,38.64617,31,350.3496620021844,4.314160213254778,910.22524,5349.196640068693,2992.988885972823,3331.5632190239035,140.69889979940976,0.2721301913457687,1.6121832465693775,2.3367558178055536,1.9465990726623896
mp-31214,Ti3P,unseen,32,491.43477,4.71905,1396.5981,144.422,74.3064,0.0076,0.0154,0.28041,1.65744,6.09876,5.14827,4.43199,5.16003,5.97852,145.3614,82.03145,32,491.4347650167747,4.719050964797176,1396.598096,7347.141338465785,4169.297218562426,4635.56432320407,174.8868666092346,0.2625102167627978,1.5619077922214204,8.002324628746816,6.556002869906832
mp-1018156,Hf2Cd,unseen,3,64.55706,12.07369,469.391,106.2823,40.6271,0.0247,0.0909,0.33047,1.97873,5.78631,5.1497,2.0685,5.17396,12.26669,98.52891,53.576675,3,64.55706314504272,12.073691957582184,469.391,3751.967226608465,2106.530903792267,2344.1750912386933,173.97439525293558,0.2698355221196311,1.5999695834976482,13.62046784329567,11.30264076948482
mp-1342,BaO,test,2,43.45358,5.85923,153.3264,65.9469,26.0429,0.0167,0.0288,0.32551,1.94271,5.8216,5.167,3.8786,5.15775,6.95236,54.349003,30.075655,2,43.45357522751698,5.8592296758962,153.3264,4014.952691699161,2265.621127503242,2520.168345152364,213.4179403729804,0.2663998489391205,1.581944584026366,11.06761171408919,9.13002749161572
mp-33708,Mn(FeO2)2,train,14,160.30021,4.77807,461.25129,154.4126,64.2585,0.0057,0.0067,0.31727,1.88509,5.87077,5.17992,4.84812,5.18956,5.55186,158.89967,53.95007,14,160.30021338039344,4.77807091758014,461.25129,6950.607197085165,3360.2354423084494,3776.686741236072,206.98687466651444,0.3474978932504759,2.110948823137784,3.5719869596157348,3.1919663184616405
mp-976286,HoErRh2,unseen,4,77.15692,11.57862,538.00032,118.1707,46.1356,0.0081,0.0111,0.32727,1.95535,5.83311,5.18259,4.62664,5.18934,5.79989,126.44906,42.489952,4,77.15692070739755,11.57861851225756,538.00032,3976.6608836575033,1915.6437546852092,2153.4684354484566,150.59946365103997,0.34891104859947,2.1225605023200758,4.349416740857501,3.8864415021666807
mp-5566,KCuF3,train,5,63.82497,4.15335,159.63951,66.0199,33.211,0.0097,0.0129,0.2846,1.6811,6.11302,5.1929,4.52451,5.18435,5.86883,65.08149,32.420464,5,63.82496796648801,4.153353320493893,159.6395096,5106.606419846402,2793.8955848364826,3115.398331745569,232.09186845339585,0.2863935686866363,1.691407537792997,5.821679049649044,4.958337745115952
mp-13840,Ho3ScO6,unseen,20,277.31338,7.6136,1271.48654,143.9752,73.3313,0.01,0.0106,0.2823,1.66804,6.14195,5.19965,4.65319,5.1971,5.8143,142.56625,67.42097,20,277.3133822227154,7.613599693585657,1271.486544,5525.606018715549,2975.791298458656,3322.1063399088275,151.67003876503517,0.2957434436241566,1.7466464259042316,4.920744995825004,4.244455267352233
mp-974850,Rb3Nd,unseen,4,275.91969,2.41116,400.6454,8.9046,10.5605,0.0764,0.2977,0.07502,0.9085,10.24838,5.27249,0.40943,5.40933,52.03508,10.269437,7.25415,4,275.91969333050633,2.411162941842561,400.6454,2875.855916159352,1734.5226809539245,1917.8227953557268,87.70495306277599,0.2141218807912284,1.3414383710581654,2.6632346838309884,1.9734617855939756
mp-676106,NdZr9O20,unseen,30,340.38977,6.26987,1285.246,193.2131,91.4805,0.0021,0.0103,0.29553,1.74538,6.1267,5.28327,4.78963,5.30043,5.83076,208.46214,89.63346,30,340.3897721209848,6.269874628943301,1285.246,7232.524197260182,3780.99109581597,4229.743120358776,180.3564599404081,0.3119630009191831,1.849378971252556,5.269340203747384,4.62763130849383
mp-540267,CrP2O7,unseen,20,256.04737,2.93056,451.87885,59.1202,43.3759,0.0155,0.0664,0.20524,1.306,7.28196,5.28492,2.89372,5.26459,9.73506,69.88371,32.70269,20,256.0473725699328,2.9305611457411835,451.878848,6222.977735726568,3340.537458151216,3730.170549480808,174.8900591655727,0.2975933270126998,1.757907152314616,2.574467863682662,2.2257940227525133
mp-776334,Ti2N2O,unseen,40,428.00991,4.33738,1117.9744,226.0504,98.8562,0.0176,0.042,0.30916,1.83096,6.06481,5.31177,3.47323,5.34141,7.98993,200.98892,111.63271,40,428.00990708258894,4.337376632018416,1117.9744,8980.830944473775,5073.202206783177,5642.6948100578265,222.91801378772053,0.2656742146593715,1.5781771057330842,9.908050876860331,8.163087569810838
mp-560293,LiLa5Ti8O24,unseen,38,477.13149,5.11037,1468.38995,160.5121,85.9013,0.0092,0.0181,0.27292,1.61644,6.39866,5.33732,4.4597,5.36841,6.33765,159.66234,83.95229,38,477.131490923386,5.110370886787708,1468.38995,7290.169949104525,4053.1256941645256,4513.918127420953,171.98247487010818,0.2763019180211352,1.6347556003066173,6.0391178293036525,5.065186351978736
mp-6521,LiLaTiO4,train,14,176.01187,4.86262,515.42214,120.3607,58.1817,0.0147,0.0026,0.29184,1.72327,6.23193,5.34812,5.0264,5.34385,5.69021,115.92473,60.946674,14,176.01187304653092,4.862618558863308,515.42214,6368.013624216585,3540.2986922900213,3942.800614857048,209.4598095956891,0.2763265167037845,1.6348901295769236,7.4534397778102255,6.251665883447757
mp-19241,BaNiO3,val,10,133.52984,6.06909,488.0372,112.9982,53.8325,0.0095,0.0205,0.29444,1.73879,6.22209,5.358,4.40097,5.35131,6.51353,100.659454,50.74225,10,133.52983792195516,6.069091749815385,488.0372,5266.239254899949,2891.498707903985,3223.36085244841,187.75551253459045,0.2842106082826107,1.678899549543843,6.124058898389651,5.199321445349739
mp-755820,NdO2,unseen,12,198.89204,5.8857,704.9632,119.2247,55.7897,0.0081,0.014,0.2976,1.75796,6.2012,5.36139,4.65086,5.37131,6.19149,111.99758,46.91545,12,198.8920415901825,5.885700234114579,704.9631999999999,5445.813197162205,2823.3120285491536,3160.13584773626,161.17950865509073,0.3162139677219553,1.8778767743626452,4.169913178590623,3.675982593157757
mp-733,GeO2,test,9,122.22244,4.26493,313.9164,55.0594,36.7041,0.0883,0.0629,0.22729,1.39661,7.10397,5.42243,2.74001,5.38484,10.2028,50.52058,25.641407,9,122.22243835727446,4.26493247541803,313.9164,4456.654938231264,2451.9682732116507,2732.958609224956,163.95548494659053,0.2829490513810582,1.6717359332410822,2.8563324065535483,2.420485155494543
mp-849376,LiV2(PO4)3,unseen,36,451.58421,2.89566,787.47617,89.0493,60.3258,0.0476,0.0201,0.22368,1.38116,7.1846,5.4404,4.19756,5.44622,7.00036,79.43162,44.68632,36,451.5842075958088,2.895661379327876,787.476172,6928.742438703835,3928.379308018522,4368.027887757838,169.5049417693371,0.2631309566566438,1.5650795274416611,3.5345719405036222,2.8989701742307186
mp-19173,UMnO4,unseen,12,152.34509,7.78172,713.92911,145.7491,66.7175,0.0134,0.0028,0.30142,1.78158,6.27673,5.45158,5.13674,5.45257,5.79006,165.41432,60.145985,12,152.34509186172403,7.781722175009807,713.92911,5618.03264564954,2780.132270293711,3120.6600523669963,173.95897880746065,0.337849094649306,2.034333333284682,4.079976945026739,3.641332518308468
mp-556754,Ti3O5,unseen,16,171.26316,4.33594,447.196,184.5821,72.4241,0.0342,0.0074,0.32651,1.94983,6.14994,5.46168,4.68052,5.48255,6.33674,194.84235,68.08332,16,171.2631585292337,4.335937955611117,447.196,8116.202364775033,3962.5872254802007,4451.312097909087,238.6400177037077,0.3435130936668394,2.0787532707669576,4.908811230425718,4.385822999180931
mp-1009551,PbS,unseen,2,54.87091,7.24079,239.265,41.1058,22.1902,0.0402,0.0697,0.27125,1.60747,6.59688,5.48733,2.68365,5.48248,10.49302,41.47812,24.866034,2,54.87090972138422,7.240792659398992,239.265,3210.4942219893005,1853.1484123166024,2057.38822515292,161.19271369982783,0.2501744491337676,1.5008377065713303,9.023768025567922,7.223483794766722
mp-849219,V3(O2F)2,unseen,18,199.99574,4.23146,509.63781,137.3841,65.6274,0.0192,0.0021,0.29396,1.7359,6.39766,5.50575,5.06391,5.49553,5.9686,131.02428,58.19219,18,199.9957405492995,4.23145761419218,509.6378128,7021.44637108329,3708.4066131896434,4145.672952216476,211.056144157907,0.306569800841897,1.81419213112188,4.874302733200876,4.257741045612061
mp-505540,TiAsRh,train,12,179.75215,8.33979,902.7764,177.6485,72.1668,0.0098,0.0107,0.32111,1.91155,6.22759,5.51102,4.90017,5.49744,6.12055,168.82704,76.390434,12,179.75215424514667,8.339791470062032,902.7764,5697.066195667532,3026.508469993307,3382.007703410778,178.41297491138425,0.3034118484575286,1.7940737233485375,7.7363821176525,6.734615081663979
mp-643264,BaMg2FeH8,val,12,125.32208,3.3105,249.84552,51.364,38.4519,0.022,0.0158,0.20044,1.28741,7.73626,5.55057,4.71515,5.56446,6.48074,66.09923,31.358149,12,125.3220794356666,3.310496035677485,249.84552,5709.321531035953,3077.716909707787,3435.6518467285573,204.39793042488523,0.2951838591231994,1.743262181752045,3.039690060255704,2.620055227990261
mp-9552,LaCo5P3,unseen,18,235.48737,7.42513,1052.98546,159.8019,76.6203,0.0063,0.0456,0.2933,1.73194,6.46413,5.55814,3.55026,5.54357,8.68955,167.95006,97.695885,18,235.48736543910476,7.425126589680798,1052.985462,6337.384759704949,3627.322784985715,4030.044362628876,194.2959882457741,0.2563880251042265,1.5311399349471344,12.021280337707172,9.73828714938403
mp-559756,PrScO3,unseen,20,263.56275,5.89365,935.44705,152.1669,73.906,0.0046,0.0082,0.29099,1.71823,6.52966,5.59719,5.17016,5.60586,6.07619,153.39073,79.851585,20,263.56275255678537,5.89364906475246,935.447048,6640.138845998996,3680.862846300666,4100.285602852758,190.39811325216263,0.2781997895481635,1.645185040008243,8.02570603537543,6.751697281790205
mp-556258,Na3BeAl(SiO4)2,unseen,30,371.10286,2.58748,578.25846,58.972,48.7626,0.0289,0.0235,0.17589,1.198,8.3214,5.61727,4.43147,5.62416,7.07758,74.92352,45.352234,30,371.1028638130272,2.587478710663949,578.2584568799999,7233.691628335586,4186.594988641858,4646.913968904495,192.5202456909505,0.2481577034643563,1.4911959040420693,4.750770717792679,3.787919723906971
mp-3470,MgSiO3,train,40,414.53715,3.21707,803.1096,128.5993,76.0873,0.0162,0.0045,0.2529,1.51403,6.98128,5.6181,5.20949,5.61375,6.04438,117.93783,60.62239,40,414.5371508845033,3.217069602999887,803.1096,7860.36405803594,4340.96516894086,4837.020782534201,193.1375320605949,0.2805846695583692,1.6584361342276737,4.109254437664194,3.469774469130803
mp-620290,Sr2TlCuO5,train,9,127.62078,6.80718,523.1663,91.6965,49.8113,0.0158,0.0093,0.27003,1.60101,6.79375,5.63952,5.08042,5.63471,6.29821,89.96519,50.38233,9,127.6207832330289,6.807183428000522,523.1663,4804.651621139005,2720.541814531312,3025.3424182697067,178.90011171456328,0.2640377384514072,1.569730401705772,7.199920270780348,5.914766268062792
