mb_id,formula,n_sites,K_VRH,G_VRH
mb-09483,LaOsN3,5,220.99999999999994,101.00000000000001
mb-09484,Li2ZnSn,4,37.99999999999999,20.000000000000004
mb-09485,LiMnO2,8,109.00000000000004,52.999999999999986
mb-09486,K(NiSe)2,5,39.99999999999999,17.999999999999996
mb-09487,H6PbCI3N,12,11.000000000000002,5.000000000000001
mb-09488,ScFeO3,30,170.99999999999991,72.00000000000001
mb-09489,Na3(CuO2)2,9,29.0,17.0
mb-09490,Li3CrS4,8,12.000000000000002,6.0
mb-09491,HoTh3,4,54.000000000000014,36.0
mb-09492,YScO2,4,115.00000000000003,52.999999999999986
mb-09493,PuNi,4,78.99999999999999,17.0
mb-09494,Na2PdC2,5,46.0,20.000000000000004
mb-09495,Sr3BiP,5,29.999999999999996,21.999999999999996
mb-09496,Mg3Hg,24,39.99999999999999,7.0
mb-09497,Te,2,52.00000000000001,9.0
mb-09498,SrNiO3,5,112.99999999999994,54.000000000000014
mb-09499,PrCo2,6,117.00000000000001,18.999999999999996
mb-09500,FeCo3,4,182.99999999999991,79.99999999999999
mb-09501,MnInNi2,4,133.0,29.999999999999996
mb-09502,H2C,12,17.999999999999996,10.0
mb-09503,CdCu2O3,12,73.0,25.000000000000007
mb-09504,SiO2,36,55.00000000000001,42.00000000000001
mb-09505,BaSr3O4,8,77.0,48.99999999999999
mb-09506,Sm5Mg,6,37.99999999999999,18.999999999999996
mb-09507,MgZn5,96,62.0,13.999999999999998
mb-09508,NdSmIr2,4,124.99999999999994,33.0
mb-09509,TbC2,3,106.00000000000004,37.0
mb-09510,ZnNi3C,5,189.99999999999994,60.0
mb-09511,Li4NiOF4,10,99.0,57.00000000000001
mb-09512,BiTePd,12,74.00000000000001,26.0
mb-09513,MgCuO2,8,134.00000000000003,64.99999999999999
mb-09514,NbCrGe,9,195.99999999999994,95.00000000000001
mb-09515,YMg5,6,22.999999999999996,16.0
mb-09516,TiOF,12,135.0,57.00000000000001
mb-09517,NaLaO2,4,90.00000000000003,35.0
mb-09518,GeS,4,27.000000000000004,15.000000000000004
mb-09519,CeCd2Ag,4,62.0,17.0
mb-09520,AgBiO2,8,86.99999999999999,18.999999999999996
mb-09521,PtCl2,6,7.999999999999999,4.0
mb-09522,AlVNi2,4,177.00000000000009,50.999999999999986
mb-09523,SiGeN2O,10,123.00000000000003,77.0
mb-09524,Zr3N4,14,194.99999999999991,111.00000000000004
mb-09525,Li(YSi)2,10,68.00000000000001,46.0
mb-09526,Mn5Si3,16,148.00000000000003,46.0
mb-09527,KSbO3,20,111.99999999999997,73.0
mb-09528,V(CoSe2)2,7,90.00000000000003,54.000000000000014
mb-09529,TlBr,2,28.0,9.0
mb-09530,LiVF3,10,57.00000000000001,15.000000000000004
mb-09531,Ti2Cu3,5,132.00000000000006,47.99999999999999
mb-09532,SnS,2,79.99999999999999,5.000000000000001
mb-09533,Sc2TcPd,4,122.00000000000004,50.999999999999986
mb-09534,Tm2SeO2,5,102.99999999999996,27.000000000000004
mb-09535,HfInAu2,4,126.99999999999999,25.000000000000007
mb-09536,Co2NiO6,9,45.00000000000001,25.000000000000007
mb-09537,Li2LaTa2O7,12,111.99999999999997,68.99999999999999
mb-09538,Na2ZrN2,5,36.0,20.000000000000004
mb-09539,Na3As,4,22.999999999999996,11.000000000000002
mb-09540,Y2C3,20,119.99999999999996,62.0
mb-09541,ZrV2,6,140.00000000000006,12.000000000000002
mb-09542,Cu2S,12,92.99999999999999,29.0
mb-09543,Ca2As,6,35.0,29.999999999999996
mb-09544,Li3(CuO)4,11,60.0,21.999999999999996
mb-09545,YAlO3,10,191.00000000000006,102.99999999999996
mb-09546,Al2CdSe4,14,63.0,25.000000000000007
mb-09547,Al2O3,10,95.00000000000001,46.0
mb-09548,Mn3CoO8,12,88.00000000000001,54.000000000000014
mb-09549,Al3Cu,8,92.99999999999999,48.99999999999999
mb-09550,NaLi3,8,16.0,1.0
mb-09551,Sc(BC)2,20,189.99999999999994,150.99999999999994
mb-09552,YWN3,10,170.00000000000006,47.99999999999999
mb-09553,Mn3B4,7,234.00000000000006,167.0
mb-09554,Nb2O5,7,138.99999999999997,48.99999999999999
mb-09555,AlCoF5,7,103.99999999999997,45.00000000000001
mb-09556,SrTaNO2,10,177.00000000000009,118.99999999999996
mb-09557,YbGa2Ir,4,92.99999999999999,25.000000000000007
mb-09558,ZrP,2,134.00000000000003,76.0
mb-09559,SnSe,4,6.0,10.0
mb-09560,VF4,5,13.999999999999998,7.999999999999999
mb-09561,LiPt2,6,135.99999999999997,70.00000000000001
mb-09562,YbPr3,4,27.000000000000004,13.999999999999998
mb-09563,K(NiS)2,5,29.999999999999996,21.0
mb-09564,TmTh3,4,50.999999999999986,36.0
mb-09565,CrFe3,4,117.00000000000001,93.99999999999997
mb-09566,VO2,12,133.0,64.99999999999999
mb-09567,BaYFe2O5,9,126.00000000000001,58.00000000000001
mb-09568,LiMn2O4,14,96.99999999999999,56.00000000000001
mb-09569,Li2Mn3O6,11,118.00000000000003,73.0
mb-09570,CrN,2,204.99999999999994,68.00000000000001
mb-09571,CeVO4,12,117.00000000000001,45.00000000000001
mb-09572,Mg3Ga,4,42.99999999999999,18.999999999999996
mb-09573,PbICl,12,7.0,4.0
mb-09574,ZrNi2,6,164.00000000000003,73.0
mb-09575,CeAl3Pt2,6,135.0,67.0
mb-09576,Pr2CuRu,4,77.99999999999999,25.000000000000007
mb-09577,ErSnAu,6,76.0,42.00000000000001
mb-09578,Li3Ni2O2F3,10,109.00000000000004,67.0
mb-09579,Si5Pt12,68,204.99999999999994,37.99999999999999
mb-09580,LiBH4,12,17.0,9.0
mb-09581,SrAlO3,5,150.00000000000003,61.000000000000014
mb-09582,Br2O,12,6.0,3.0
mb-09583,HfNi2Sn,4,152.00000000000003,40.99999999999999
mb-09584,Na2VO3,12,46.0,21.999999999999996
mb-09585,ErSi2Rh3,6,171.99999999999991,100.0
mb-09586,Tl(CoSe)2,5,47.00000000000001,21.0
mb-09587,HoCuSn,6,56.00000000000001,44.0
mb-09588,VCuO4,12,66.00000000000001,39.99999999999999
mb-09589,K3Co(NO2)6,22,21.999999999999996,11.000000000000002
mb-09590,SrSnO3,5,144.00000000000003,89.0
mb-09591,CaCuBi,6,42.99999999999999,27.000000000000004
mb-09592,ZrNi2Sn,4,144.00000000000003,38.99999999999999
mb-09593,CsCl,2,15.000000000000004,7.999999999999999
mb-09594,Al2O3,40,228.00000000000009,144.00000000000003
mb-09595,Mg7Zn,8,35.0,10.0
mb-09596,ScOF,12,103.99999999999997,45.00000000000001
mb-09597,LiVF6,8,17.999999999999996,15.000000000000004
mb-09598,W3O7F,11,228.00000000000009,99.0
mb-09599,SnS,4,12.000000000000002,7.0
mb-09600,AgPt3,4,204.99999999999994,63.0
mb-09601,Li2MgGe,4,44.0,16.0
mb-09602,Fe2CoO4,42,171.99999999999991,62.0
mb-09603,Ca3N2,15,68.00000000000001,29.999999999999996
mb-09604,ErCuSn,6,70.00000000000001,46.0
mb-09605,NiSe,4,118.99999999999996,25.000000000000007
mb-09606,MnSbRh2,4,162.99999999999994,64.99999999999999
mb-09607,ScReTc2,4,232.99999999999994,109.00000000000004
mb-09608,Nd2IrRh,4,103.99999999999997,21.0
mb-09609,RbAgO2,4,22.999999999999996,17.999999999999996
mb-09610,Ti2CrTe4,7,48.99999999999999,37.99999999999999
mb-09611,Er2O3,15,152.00000000000003,68.00000000000001
mb-09612,NbCrO4,6,202.00000000000006,99.0
mb-09613,HoTe2,6,59.00000000000001,25.000000000000007
mb-09614,Sb,1,56.00000000000001,25.000000000000007
mb-09615,BaBrCl,12,15.000000000000004,6.0
mb-09616,BaCO3,10,47.99999999999999,20.000000000000004
mb-09617,Zn3Co,4,116.00000000000003,37.99999999999999
mb-09618,TiS,4,138.0,88.00000000000001
mb-09619,BeZnO2,8,165.0,83.00000000000001
mb-09620,Hf5Al3,16,111.00000000000004,47.99999999999999
mb-09621,AlHO2,8,74.00000000000001,37.0
mb-09622,NbVO4,6,165.99999999999997,52.999999999999986
mb-09623,ZnNi2Ge,4,148.00000000000003,39.99999999999999
mb-09624,Nb4SiNi,12,191.00000000000006,99.0
mb-09625,Y3Al,4,48.99999999999999,32.00000000000001
mb-09626,TiNi,2,159.99999999999991,27.000000000000004
mb-09627,Yb3Mg,4,17.999999999999996,7.999999999999999
mb-09628,H5CNO2,18,15.000000000000004,5.000000000000001
mb-09629,ScZn2Pt,4,124.99999999999994,39.99999999999999
mb-09630,Be5Fe,6,132.00000000000006,112.99999999999994
mb-09631,ZnSeO4,12,68.99999999999999,21.999999999999996
mb-09632,Sc,1,50.999999999999986,21.999999999999996
mb-09633,OsN2,3,209.99999999999991,117.00000000000001
mb-09634,RbTaO3,15,106.00000000000004,56.00000000000001
mb-09635,LiScI3,10,16.0,11.000000000000002
mb-09636,Ti2CuSb3,6,92.99999999999999,49.99999999999999
mb-09637,RbPO3,10,10.0,13.999999999999998
mb-09638,Li2V3O6,11,88.00000000000001,47.00000000000001
mb-09639,Nd2AgIr,4,90.00000000000003,21.0
mb-09640,Mn,20,264.0000000000001,83.00000000000001
mb-09641,LiAg2F6,9,63.0,16.0
mb-09642,SiNi,4,189.00000000000006,76.0
mb-09643,CeMnGe,6,83.99999999999999,34.0
mb-09644,V3NiO8,12,144.99999999999997,60.0
mb-09645,NaBeSb,6,35.0,23.999999999999993
mb-09646,RbI,2,30.999999999999996,6.0
mb-09647,LaUO4,6,179.00000000000006,32.00000000000001
mb-09648,LiCuS,12,34.0,6.0
mb-09649,Ge3As4,7,47.00000000000001,29.0
mb-09650,EuRh3C,5,150.00000000000003,58.00000000000001
mb-09651,SrZn2,12,35.0,18.999999999999996
mb-09652,Zr5N5O2,12,222.0000000000001,117.00000000000001
mb-09653,Sc2BeTc,4,108.00000000000004,45.00000000000001
mb-09654,Ba2LiN,32,16.0,6.0
mb-09655,TiGa5Ni,7,107.00000000000001,27.000000000000004
mb-09656,BaCO3,10,52.999999999999986,13.999999999999998
mb-09657,Ba2CoF6,9,58.00000000000001,26.0
mb-09658,Mg6ZnCd,8,33.0,20.000000000000004
mb-09659,SnPb,2,42.99999999999999,10.0
mb-09660,Al2Mo3C,24,225.99999999999991,82.0
mb-09661,KCoO2,8,68.00000000000001,34.0
mb-09662,Li5SbS,7,28.0,28.0
mb-09663,ScVO3,20,181.00000000000003,73.0
mb-09664,FeOF,6,38.99999999999999,29.0
mb-09665,GaBiO3,10,96.99999999999999,42.99999999999999
mb-09666,Fe5C2,28,232.99999999999994,90.00000000000003
mb-09667,Ac3Pr,8,29.0,13.999999999999998
mb-09668,Li4CoOF4,10,96.0,54.000000000000014
mb-09669,Y2O3,10,138.0,62.0
mb-09670,LiMg6Ga,8,42.00000000000001,18.999999999999996
mb-09671,FeOF,12,128.99999999999994,57.00000000000001
mb-09672,Ho2CdOs,4,101.00000000000001,32.00000000000001
mb-09673,MgCoO3,10,146.00000000000003,67.0
mb-09674,PbWO4,12,66.00000000000001,21.999999999999996
mb-09675,Cs3YF6,10,29.0,13.999999999999998
mb-09676,Sc2TcNi,4,118.00000000000003,54.000000000000014
mb-09677,SiNi2,6,203.00000000000003,58.00000000000001
mb-09678,Fe3C,16,223.0,81.0
mb-09679,TiO2,9,13.999999999999998,13.999999999999998
mb-09680,Mg5Cd,6,39.99999999999999,13.999999999999998
mb-09681,Ba3SiO,5,37.0,26.0
mb-09682,NdAl4,5,72.00000000000001,17.0
mb-09683,Li3FeO4,8,92.99999999999999,52.00000000000001
mb-09684,SbRu,8,146.99999999999997,50.999999999999986
mb-09685,AlWO4,12,205.99999999999994,119.99999999999996
mb-09686,Tm2O3,15,156.0,70.99999999999999
mb-09687,CuNi2Sb,4,149.0,25.000000000000007
mb-09688,Li5SbS4,10,37.99999999999999,25.000000000000007
mb-09689,ZrSeO,6,143.00000000000003,75.00000000000001
mb-09690,HoB6,7,175.0,58.00000000000001
mb-09691,MnSnPt,3,108.00000000000004,26.0
mb-09692,Ni5O6,11,124.99999999999994,63.0
mb-09693,RuRh3,8,241.9999999999999,105.00000000000004
mb-09694,Li3Al,4,26.0,17.999999999999996
mb-09695,LiSbS2,4,64.99999999999999,33.0
mb-09696,Co2Ge,6,200.00000000000003,50.999999999999986
mb-09697,Na2FeO3,12,46.0,17.999999999999996
mb-09698,NiTeO4,6,38.99999999999999,26.0
mb-09699,CaFeO3,5,135.99999999999997,88.00000000000001
mb-09700,Y2O3,30,127.99999999999999,63.0
mb-09701,MgNi,2,149.0,47.99999999999999
mb-09702,SiS2,6,23.999999999999993,18.999999999999996
mb-09703,Zr2CuSb3,6,91.00000000000001,45.00000000000001
mb-09704,NdMnAsO,8,63.999999999999986,35.0
mb-09705,LiGaSi,3,29.999999999999996,46.0
mb-09706,Li2GaSb,4,17.0,29.999999999999996
mb-09707,HoCo3Cu2,6,143.00000000000003,58.00000000000001
mb-09708,Nb2Pb2O7,22,144.99999999999997,77.0
mb-09709,NbNi2Sn,4,178.00000000000003,29.999999999999996
mb-09710,CsH,2,26.0,11.000000000000002
mb-09711,V5Si3,16,183.99999999999997,57.00000000000001
mb-09712,CuAs,4,101.99999999999999,26.0
mb-09713,LiTiO2,8,128.99999999999994,39.99999999999999
mb-09714,NaWO3,5,191.00000000000006,77.0
mb-09715,Nb3O7F,11,214.00000000000006,101.00000000000001
mb-09716,Ho3Mg,8,37.99999999999999,25.000000000000007
mb-09717,Co3Mo,4,269.00000000000006,136.99999999999997
mb-09718,MnSbO4,6,121.00000000000006,52.999999999999986
mb-09719,Mn3O4,28,138.99999999999997,60.0
mb-09720,Ce,4,50.999999999999986,27.000000000000004
mb-09721,BiOF,12,47.00000000000001,27.000000000000004
mb-09722,NaTi2O3,6,141.99999999999994,76.0
mb-09723,Rb,3,3.0,1.0
mb-09724,ZrO2,6,193.99999999999997,91.00000000000001
mb-09725,InP3,8,50.999999999999986,22.999999999999996
mb-09726,YbMg3,8,25.000000000000007,7.0
mb-09727,Ho2CuO4,7,158.0,59.00000000000001
mb-09728,AlBiO3,10,127.99999999999999,70.99999999999999
mb-09729,LiFe5O8,14,158.99999999999994,63.999999999999986
mb-09730,ErPt5,6,188.00000000000009,72.00000000000001
mb-09731,ZrO2,12,158.99999999999994,46.0
mb-09732,MnCdO2,4,135.0,52.00000000000001
mb-09733,CoBiO4,12,85.99999999999999,52.00000000000001
mb-09734,TePd3,4,135.99999999999997,21.0
mb-09735,Mg6ZnCd,8,34.0,10.0
mb-09736,TbSc,2,45.00000000000001,28.0
mb-09737,Ac3Nd,8,28.0,13.999999999999998
mb-09738,Al2O3,10,130.00000000000006,52.00000000000001
mb-09739,Fe2N,12,243.9999999999999,89.0
mb-09740,CsCu4S3,8,54.000000000000014,21.999999999999996
mb-09741,USiSe,6,81.0,59.00000000000001
mb-09742,CuAgTe2,4,16.0,9.0
mb-09743,Fe3C,8,197.99999999999991,91.00000000000001
mb-09744,Ag2PdO2,5,83.99999999999999,13.999999999999998
mb-09745,Na(WO3)2,9,214.00000000000006,109.99999999999997
mb-09746,Sn2Ru,6,118.00000000000003,62.0
mb-09747,Sm5Mg,6,36.0,17.0
mb-09748,La3Ga,4,44.0,15.000000000000004
mb-09749,Y2CuO4,7,144.99999999999997,59.00000000000001
mb-09750,CeAlAg2,4,93.99999999999997,17.999999999999996
mb-09751,Nb2CrSe4,7,76.0,47.00000000000001
mb-09752,Sc2CdTc,4,101.00000000000001,29.0
mb-09753,CaThBr6,16,10.0,4.0
mb-09754,Nb3Au,8,183.99999999999997,62.0
mb-09755,Li(BH)5,66,16.0,9.0
mb-09756,Ta4FeP,12,219.00000000000009,101.00000000000001
mb-09757,Li3VF7,11,34.0,7.0
mb-09758,BaSrO2,4,75.00000000000001,44.0
mb-09759,ScHO2,8,156.99999999999994,52.999999999999986
mb-09760,Be2B,3,150.00000000000003,93.99999999999997
mb-09761,Li2HgGe,4,54.000000000000014,12.999999999999998
mb-09762,Rb,4,3.0,1.0
mb-09763,MnFeAs,6,109.99999999999997,38.99999999999999
mb-09764,InNi3,4,150.00000000000003,62.0
mb-09765,PbWO4,12,67.0,21.999999999999996
mb-09766,FeOF,6,133.0,56.00000000000001
mb-09767,Ga2NiS4,7,20.000000000000004,12.000000000000002
mb-09768,BMo2C,8,317.0000000000001,182.99999999999991
mb-09769,NaBi3,8,32.00000000000001,7.999999999999999
mb-09770,Ac3Yb,8,27.000000000000004,13.999999999999998
mb-09771,Sr2PtAu,4,47.00000000000001,21.999999999999996
mb-09772,CeC2,3,101.00000000000001,34.0
mb-09773,LiZrO2,8,154.99999999999997,100.0
mb-09774,LiVF4,12,72.00000000000001,22.999999999999996
mb-09775,AlNiF5,7,92.00000000000001,52.999999999999986
mb-09776,SrC2,6,46.0,15.000000000000004
mb-09777,NbFe3,4,207.00000000000003,76.0
mb-09778,MnTe,2,81.0,25.000000000000007
mb-09779,LiCuS,6,54.000000000000014,13.999999999999998
mb-09780,PbSe2,6,7.999999999999999,7.999999999999999
mb-09781,ZnSnO3,10,144.00000000000003,35.0
mb-09782,Sn,1,47.99999999999999,12.999999999999998
mb-09783,PrOF,3,122.00000000000004,56.00000000000001
mb-09784,MnP4,30,118.99999999999996,85.99999999999999
mb-09785,HfO2,6,207.00000000000003,60.0
mb-09786,MnV3O8,12,133.0,55.00000000000001
mb-09787,Pr3AlC,5,61.000000000000014,37.0
mb-09788,Li2AlRh,4,79.99999999999999,37.0
mb-09789,Mo2O5,14,111.00000000000004,38.99999999999999
mb-09790,SrZrO3,5,153.00000000000003,88.00000000000001
mb-09791,CaMnSi,6,45.00000000000001,35.0
mb-09792,KTiS2,4,58.00000000000001,35.0
mb-09793,LiCuS,12,37.0,15.000000000000004
mb-09794,CdAgSb,3,70.00000000000001,6.0
mb-09795,TiMnO4,6,165.0,67.0
mb-09796,Mg3Cd,4,39.99999999999999,15.000000000000004
mb-09797,Ba3WO6,10,95.00000000000001,27.000000000000004
mb-09798,Ti3O4,7,178.00000000000003,89.0
mb-09799,Co(ReO4)2,11,22.999999999999996,9.0
mb-09800,SbS2NCl6,10,6.0,3.0
mb-09801,Mg6AlCd,8,40.99999999999999,15.000000000000004
mb-09802,Mn3SnC,5,209.0000000000001,115.00000000000003
mb-09803,Tl(CoS)2,5,56.00000000000001,23.999999999999993
mb-09804,NdOF,3,126.00000000000001,59.00000000000001
mb-09805,ThH3,4,101.00000000000001,29.999999999999996
mb-09806,HoInPt4,6,170.00000000000006,58.00000000000001
mb-09807,KNaH2,4,17.999999999999996,12.999999999999998
mb-09808,Nb4CoP,12,197.0,98.0
mb-09809,CeSi2Ru3,6,186.00000000000009,95.00000000000001
mb-09810,Cr2NiS4,7,111.99999999999997,60.0
mb-09811,Yb2(NiB2)3,11,158.0,118.99999999999996
mb-09812,Li3MnF7,11,37.99999999999999,12.000000000000002
mb-09813,TaAlO4,12,215.9999999999999,116.00000000000003
mb-09814,Li2S,12,30.999999999999996,26.0
mb-09815,CuReO4,12,45.00000000000001,25.000000000000007
mb-09816,Li6SbS2,9,30.999999999999996,25.000000000000007
mb-09817,Sm2RuAu,4,98.0,27.000000000000004
mb-09818,Ti3Sb,16,109.99999999999997,56.00000000000001
mb-09819,MgRh5,6,197.99999999999991,84.99999999999999
mb-09820,Zn(InS2)2,7,34.0,15.000000000000004
mb-09821,DyC2,3,116.00000000000003,44.0
mb-09822,SmOF,3,131.00000000000006,61.000000000000014
mb-09823,NbNO,12,138.99999999999997,52.00000000000001
mb-09824,LiMg6Al,8,40.99999999999999,13.999999999999998
mb-09825,ZrO2,30,188.00000000000009,96.99999999999999
mb-09826,Nd2ZnIr,4,84.99999999999999,27.000000000000004
mb-09827,Li3NiOF3,8,114.00000000000003,63.0
mb-09828,K2S2O5,18,18.999999999999996,10.0
mb-09829,BaWO4,12,82.0,52.00000000000001
mb-09830,VOF,6,148.00000000000003,67.0
mb-09831,MnAlPt,6,123.00000000000003,40.99999999999999
mb-09832,SmAl4,5,73.0,12.999999999999998
mb-09833,PbWO4,12,81.0,29.999999999999996
mb-09834,SrMgF4,12,55.00000000000001,29.999999999999996
mb-09835,SbPd3,4,148.00000000000003,16.0
mb-09836,TiHg,4,103.99999999999997,48.99999999999999
mb-09837,BaFe2S3,12,50.999999999999986,28.0
mb-09838,Fe2OF3,12,115.00000000000003,40.99999999999999
mb-09839,YOF,3,141.99999999999994,64.99999999999999
mb-09840,SnO2,6,140.00000000000006,49.99999999999999
mb-09841,Fe2N,9,243.9999999999999,89.0
mb-09842,LiMg6Al,8,45.00000000000001,17.999999999999996
mb-09843,La2CuO4,14,118.99999999999996,52.999999999999986
mb-09844,Fe2C,6,220.99999999999994,101.00000000000001
mb-09845,Na2PtC2,5,52.00000000000001,23.999999999999993
mb-09846,EuZnGe,6,47.00000000000001,37.0
mb-09847,CuHgO2,4,44.0,16.0
mb-09848,MnV3O8,12,9.0,10.0
mb-09849,Na2CuO2,5,66.00000000000001,23.999999999999993
mb-09850,NiSe,4,21.999999999999996,7.999999999999999
mb-09851,Sc2GaC,8,85.99999999999999,50.999999999999986
mb-09852,CrS2,12,46.0,21.0
mb-09853,ThMg3,8,48.99999999999999,11.000000000000002
mb-09854,CsMgF3,5,63.999999999999986,36.0
mb-09855,WN2,12,121.00000000000006,26.0
mb-09856,Zr2Al,6,100.0,40.99999999999999
mb-09857,LiMg6Sn,8,34.0,18.999999999999996
mb-09858,KZrTl2OF5,10,42.00000000000001,13.999999999999998
mb-09859,NpB6,7,150.00000000000003,81.0
mb-09860,Li3FeO4,8,77.99999999999999,58.00000000000001
mb-09861,Ca2SiO4,28,99.0,44.0
mb-09862,WOF4,12,5.000000000000001,3.0
mb-09863,Mn3NiN,5,121.00000000000006,49.99999999999999
mb-09864,TePb,8,37.0,18.999999999999996
mb-09865,SmTh3,4,54.000000000000014,30.999999999999996
mb-09866,Zn(InS2)2,7,32.00000000000001,16.0
mb-09867,ZrTe,4,92.99999999999999,57.00000000000001
mb-09868,SrYMg6,8,30.999999999999996,17.999999999999996
mb-09869,Ca3Mn2O7,12,141.99999999999994,85.99999999999999
mb-09870,LiCoS2,4,70.99999999999999,17.999999999999996
mb-09871,MgAl3,8,61.000000000000014,25.000000000000007
mb-09872,AgAuO3,20,126.00000000000001,56.00000000000001
mb-09873,ScFeO3,10,174.00000000000009,74.00000000000001
mb-09874,CrCuSe2,4,77.0,30.999999999999996
mb-09875,Co3SnC,5,205.99999999999994,76.0
mb-09876,Li2NiO2,5,88.00000000000001,37.99999999999999
mb-09877,TmPt2,6,170.00000000000006,72.00000000000001
mb-09878,La2PdO4,7,138.99999999999997,37.99999999999999
mb-09879,Ba3BiN,5,36.0,26.0
mb-09880,TiNbO4,6,161.99999999999994,30.999999999999996
mb-09881,YTiO3,20,181.00000000000003,75.00000000000001
mb-09882,TiO2,9,154.99999999999997,64.99999999999999
mb-09883,Re,1,362.99999999999994,186.00000000000009
mb-09884,LiMg6Zn,8,30.999999999999996,23.999999999999993
mb-09885,V4O3F5,12,126.99999999999999,55.00000000000001
mb-09886,NaMnO2,4,93.99999999999997,50.999999999999986
mb-09887,La2IrAu,4,95.00000000000001,12.999999999999998
mb-09888,YbH2,3,48.99999999999999,34.0
mb-09889,TiO2,12,93.99999999999997,54.000000000000014
mb-09890,Eu(MnAs)2,5,52.999999999999986,34.0
mb-09891,CeSmO2,4,135.99999999999997,79.99999999999999
mb-09892,MgCu2O3,12,92.99999999999999,52.00000000000001
mb-09893,Ti2FeSe4,7,59.00000000000001,40.99999999999999
mb-09894,VCoO4,12,83.00000000000001,47.99999999999999
mb-09895,Nd2CuIr,4,84.99999999999999,29.0
mb-09896,LiSnS2,4,42.00000000000001,26.0
mb-09897,Ni(AgO)2,5,126.00000000000001,29.0
mb-09898,LiVF4,12,58.00000000000001,30.999999999999996
mb-09899,Pr2ZnIr,4,83.00000000000001,21.999999999999996
mb-09900,ScTc2Mo,4,209.99999999999991,75.00000000000001
mb-09901,LiFeF4,12,48.99999999999999,16.0
mb-09902,Cr3Te4,7,29.999999999999996,16.0
mb-09903,Na4WO4,9,42.00000000000001,22.999999999999996
mb-09904,VMoO5,7,81.0,46.0
mb-09905,HfOs2,12,274.0,91.00000000000001
mb-09906,Na4PtO4,9,55.00000000000001,29.999999999999996
mb-09907,PrCo2B2C,6,175.0,63.999999999999986
mb-09908,Y2MgRu,4,74.00000000000001,21.0
mb-09909,CoCu2SnS4,8,72.00000000000001,27.000000000000004
mb-09910,Nd2IrAu,4,85.99999999999999,26.0
mb-09911,FeSi2,3,182.99999999999991,124.00000000000003
mb-09912,NbFeO4,6,161.99999999999994,47.99999999999999
mb-09913,Nb4CoSi,12,191.00000000000006,96.99999999999999
mb-09914,CrFeCoNi,8,174.00000000000009,103.99999999999997
mb-09915,CaSbF6,8,29.999999999999996,18.999999999999996
mb-09916,WOF4,12,5.000000000000001,3.0
mb-09917,NbCo3,24,199.00000000000009,88.00000000000001
mb-09918,La2AgRu,4,90.00000000000003,11.000000000000002
mb-09919,MnS,4,56.00000000000001,38.99999999999999
mb-09920,Ni3C,8,194.99999999999991,66.00000000000001
mb-09921,K2HfF6,9,52.00000000000001,23.999999999999993
mb-09922,ScAgO3,10,132.00000000000006,47.00000000000001
mb-09923,MnFe3,4,170.00000000000006,84.99999999999999
mb-09924,UAlNi4,6,168.0,66.00000000000001
mb-09925,Sn,1,92.99999999999999,52.00000000000001
mb-09926,LiTcO3,5,223.0,90.00000000000003
mb-09927,NbPSe,6,128.99999999999994,76.0
mb-09928,CoCu2SnSe4,8,64.99999999999999,26.0
mb-09929,Na2UO4,7,70.00000000000001,32.00000000000001
mb-09930,BePO4,6,20.000000000000004,20.000000000000004
mb-09931,Bi,2,47.00000000000001,15.000000000000004
mb-09932,CoCu2GeS4,8,70.00000000000001,32.00000000000001
mb-09933,Li3SbS4,16,38.99999999999999,25.000000000000007
mb-09934,PrPt3,4,154.99999999999997,59.00000000000001
mb-09935,Li4Fe3O8,15,93.99999999999997,40.99999999999999
mb-09936,TiSiPt,3,165.0,68.00000000000001
mb-09937,UBi2,6,56.00000000000001,21.999999999999996
mb-09938,NbO2F,8,135.99999999999997,57.00000000000001
mb-09939,RbCl,2,26.0,12.000000000000002
mb-09940,Fe(CO3)2,9,18.999999999999996,12.000000000000002
mb-09941,TiSiRu,12,191.00000000000006,77.0
mb-09942,CuH,4,108.00000000000004,33.0
mb-09943,Ag2H3IO6,12,88.00000000000001,27.000000000000004
mb-09944,Sm3Cd,8,40.99999999999999,20.000000000000004
mb-09945,LiFeF4,12,55.00000000000001,32.00000000000001
mb-09946,MnCN2,4,96.0,33.0
mb-09947,Fe2As,6,140.00000000000006,44.0
mb-09948,RuRh3,4,242.99999999999997,154.99999999999997
mb-09949,Cr2FeSe4,7,48.99999999999999,33.0
mb-09950,NbNO,6,178.00000000000003,60.0
mb-09951,MnO,4,86.99999999999999,29.999999999999996
mb-09952,NbCrO4,6,165.0,60.0
mb-09953,Li2VF4,7,59.00000000000001,34.0
mb-09954,Sr2Mn3(AsO)2,9,67.0,40.99999999999999
mb-09955,CrFe3,4,183.99999999999997,88.00000000000001
mb-09956,MnCo3,4,70.00000000000001,101.99999999999999
mb-09957,Fe2CuO4,14,158.99999999999994,47.00000000000001
mb-09958,HoTaOs2,4,209.0000000000001,90.00000000000003
mb-09959,Fe3Ni,4,193.99999999999997,75.00000000000001
mb-09960,ZnP4,20,63.0,35.0
mb-09961,FeOF,12,93.99999999999997,44.0
mb-09962,BiRhO3,20,174.00000000000009,57.00000000000001
mb-09963,FeBiO3,5,86.99999999999999,20.000000000000004
mb-09964,LuSnAu,6,77.0,39.99999999999999
mb-09965,Y2O3,40,138.99999999999997,64.99999999999999
mb-09966,Ce3Zn,4,44.0,17.0
